personId,PlayerName,season_year,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SeasonStart,Age
201196,Ramon Sessions,2017-18,28,392.45,42,117,8,26,44,57,6,32,38,77,14,2,30,29,136,2018,31.0
201229,Anthony Tolliver,2017-18,79,1757.05,219,472,159,365,106,133,50,191,241,90,32,21,58,144,703,2018,32.0
201229,Anthony Tolliver,2018-19,65,1079.3666666666666,99,259,81,215,47,60,15,162,177,46,17,21,36,91,326,2019,33.0
201229,Anthony Tolliver,2019-20,55,871.9166666666666,65,182,49,145,21,29,34,120,154,42,19,11,34,74,200,2020,34.0
201229,Anthony Tolliver,2020-21,11,98.96666666666667,4,17,4,14,5,6,3,7,10,2,3,2,3,7,17,2021,35.0
201563,Michael Beasley,2017-18,74,1653.4666666666667,409,807,34,86,124,159,97,317,414,123,36,43,143,145,976,2018,29.0
201563,Michael Beasley,2018-19,26,277.48333333333335,75,153,3,17,28,39,13,47,60,25,9,10,27,42,181,2019,30.0
201565,Derrick Rose,2017-18,25,419.25,81,186,7,30,40,46,13,22,35,37,7,4,35,16,209,2018,29.0
201565,Derrick Rose,2018-19,51,1392.1833333333334,363,753,54,146,137,160,33,107,140,220,31,12,82,57,917,2019,30.0
201565,Derrick Rose,2019-20,50,1297.6833333333334,369,753,45,147,121,139,27,94,121,278,40,16,126,49,904,2020,31.0
201565,Derrick Rose,2020-21,50,1278.85,287,611,50,129,110,127,20,110,130,209,49,19,78,56,734,2021,32.0
201565,Derrick Rose,2021-22,26,635.8833333333333,122,274,37,92,30,31,21,57,78,103,22,12,39,15,311,2022,33.0
201565,Derrick Rose,2022-23,27,337.8666666666667,61,159,19,63,11,12,8,32,40,46,7,5,22,18,152,2023,34.0
201565,Derrick Rose,2023-24,24,399.3333333333333,76,165,15,41,24,27,7,38,45,78,8,2,31,21,191,2024,35.0
201566,Russell Westbrook,2017-18,80,2913.6666666666665,757,1687,97,326,417,566,152,652,804,820,147,20,381,200,2028,2018,29.0
201566,Russell Westbrook,2018-19,73,2629.4666666666667,630,1473,119,411,296,451,109,698,807,784,142,33,325,245,1675,2019,30.0
201566,Russell Westbrook,2019-20,57,2049.1833333333334,604,1281,55,213,290,380,100,351,451,401,93,20,255,200,1553,2020,31.0
201566,Russell Westbrook,2020-21,65,2368.8333333333335,544,1238,86,273,271,413,109,641,750,763,89,23,312,190,1445,2021,32.0
201566,Russell Westbrook,2021-22,78,2677.883333333333,548,1233,79,265,266,399,110,470,580,550,75,20,295,235,1441,2022,33.0
201566,Russell Westbrook,2022-23,73,2125.85,432,991,89,286,206,314,89,334,423,551,76,33,255,162,1159,2023,34.0
201566,Russell Westbrook,2023-24,68,1528.8333333333333,301,663,42,154,110,160,93,250,343,306,74,23,144,121,754,2024,35.0
201567,Kevin Love,2017-18,59,1651.05,334,729,137,330,234,266,101,445,546,103,43,24,90,120,1039,2018,29.0
201567,Kevin Love,2018-19,22,597.9333333333334,109,283,53,147,103,114,33,206,239,48,6,5,42,54,374,2019,30.0
201567,Kevin Love,2019-20,56,1779.9333333333334,327,727,146,390,187,219,54,493,547,178,33,19,140,90,987,2020,31.0
201567,Kevin Love,2020-21,25,622.1666666666666,103,252,57,156,42,51,17,169,186,63,16,2,38,26,305,2021,32.0
201567,Kevin Love,2021-22,74,1664.8666666666666,327,761,187,477,166,198,87,449,536,160,26,18,98,101,1007,2022,33.0
201567,Kevin Love,2022-23,62,1239.4833333333333,165,424,99,296,80,91,59,340,399,116,16,12,70,97,509,2023,34.0
201567,Kevin Love,2023-24,55,924.3,158,359,84,244,85,108,59,279,338,115,18,10,48,97,485,2024,35.0
201568,Danilo Gallinari,2017-18,21,671.0666666666666,102,256,36,111,81,87,9,92,101,41,13,10,26,30,321,2018,29.0
201568,Danilo Gallinari,2018-19,68,2059.2166666666667,409,884,161,372,367,406,54,363,417,178,49,23,99,129,1346,2019,30.0
201568,Danilo Gallinari,2019-20,62,1833.9333333333334,358,817,178,439,266,298,34,288,322,119,42,5,76,75,1160,2020,31.0
201568,Danilo Gallinari,2020-21,51,1221.8833333333334,206,475,103,254,161,174,17,194,211,76,30,10,43,105,676,2021,32.0
201568,Danilo Gallinari,2021-22,66,1672.0666666666666,259,597,112,294,141,156,35,273,308,101,28,12,38,93,771,2022,33.0
201568,Danilo Gallinari,2023-24,49,629.3,83,190,30,93,84,98,20,88,108,55,14,6,23,50,280,2024,35.0
201569,Eric Gordon,2017-18,69,2153.9833333333336,415,970,218,608,195,241,25,145,170,154,44,27,130,116,1243,2018,29.0
201569,Eric Gordon,2018-19,68,2158.016666666667,384,938,216,600,119,152,17,131,148,129,41,27,90,143,1103,2019,30.0
201569,Eric Gordon,2019-20,36,1016.2,171,463,96,303,82,107,9,62,71,54,23,13,43,70,520,2020,31.0
201569,Eric Gordon,2020-21,27,788.7166666666667,159,367,69,210,94,114,8,50,58,71,14,13,51,44,481,2021,32.0
201569,Eric Gordon,2021-22,57,1669.55,268,564,124,301,105,135,15,98,113,154,28,18,107,63,765,2022,33.0
201569,Eric Gordon,2022-23,69,1965.5166666666667,291,653,132,356,142,173,16,118,134,183,43,25,104,78,856,2023,34.0
201569,Eric Gordon,2023-24,68,1892.65,274,618,150,397,51,64,16,106,122,139,66,30,73,79,749,2024,35.0
201571,D.J. Augustin,2017-18,75,1760.0666666666666,244,540,114,272,164,189,30,130,160,287,54,0,123,94,766,2018,30.0
201571,D.J. Augustin,2018-19,81,2269.0,318,677,131,311,181,209,41,162,203,426,52,4,128,115,948,2019,31.0
201571,D.J. Augustin,2019-20,57,1420.4,184,461,70,201,161,181,22,100,122,262,34,1,86,72,599,2020,32.0
201571,D.J. Augustin,2020-21,57,1128.85,135,343,83,217,85,94,20,74,94,188,28,1,65,56,438,2021,33.0
201571,D.J. Augustin,2021-22,55,883.2666666666667,94,222,68,164,38,43,11,57,68,107,17,1,56,39,294,2022,34.0
201572,Brook Lopez,2017-18,74,1735.0166666666667,369,793,112,325,111,158,74,220,294,126,30,98,98,195,961,2018,29.0
201572,Brook Lopez,2018-19,81,2321.5833333333335,355,786,187,512,112,133,33,363,396,98,51,179,82,189,1009,2019,30.0
201572,Brook Lopez,2019-20,68,1817.0166666666667,292,671,102,325,127,152,58,254,312,99,46,163,70,163,813,2020,31.0
201572,Brook Lopez,2020-21,70,1901.8,322,640,95,281,120,142,104,243,347,50,40,103,64,149,859,2021,32.0
201572,Brook Lopez,2021-22,13,298.4,61,131,19,53,20,23,19,34,53,6,8,15,12,34,161,2022,33.0
201572,Brook Lopez,2022-23,78,2372.483333333333,477,899,136,364,149,190,157,363,520,99,37,193,107,203,1239,2023,34.0
201572,Brook Lopez,2023-24,79,2411.116666666667,366,755,148,404,110,134,117,292,409,127,43,189,79,191,990,2024,35.0
201573,Jerryd Bayless,2017-18,39,924.6833333333333,109,262,54,146,35,44,15,65,80,54,23,6,46,91,307,2018,29.0
201573,Jerryd Bayless,2018-19,34,657.0166666666667,82,230,29,98,16,28,11,51,62,119,18,2,32,56,209,2019,30.0
201577,Robin Lopez,2017-18,64,1689.8166666666666,342,645,4,14,68,90,134,156,290,124,14,53,107,109,756,2018,29.0
201577,Robin Lopez,2018-19,74,1605.75,304,535,7,31,89,123,140,146,286,89,11,78,96,124,704,2019,30.0
201577,Robin Lopez,2019-20,66,958.1166666666667,147,299,35,105,28,53,56,105,161,45,10,45,63,96,357,2020,31.0
201577,Robin Lopez,2020-21,71,1353.6,269,425,5,18,99,137,141,131,272,55,15,44,75,109,642,2021,32.0
201577,Robin Lopez,2021-22,36,611.9,110,199,2,6,32,54,68,58,126,54,2,18,44,67,254,2022,33.0
201577,Robin Lopez,2022-23,37,298.5,48,75,2,4,14,18,23,28,51,19,2,8,25,43,112,2023,34.0
201577,Robin Lopez,2023-24,16,64.73333333333333,7,19,2,8,2,2,3,2,5,4,1,3,2,7,18,2024,35.0
201578,Marreese Speights,2017-18,52,675.0333333333333,138,349,86,233,40,55,21,112,133,40,8,22,40,106,402,2018,30.0
201580,JaVale McGee,2017-18,65,615.4,136,219,0,6,38,52,59,110,169,33,21,57,27,91,310,2018,30.0
201580,JaVale McGee,2018-19,75,1670.6833333333334,400,641,1,12,96,152,195,371,566,52,47,148,108,208,897,2019,31.0
201580,JaVale McGee,2019-20,68,1130.1166666666666,195,306,3,6,53,82,125,265,390,37,36,94,55,159,446,2020,32.0
201580,JaVale McGee,2020-21,46,678.3833333333333,144,282,5,24,44,67,77,162,239,39,19,54,60,121,337,2021,33.0
201580,JaVale McGee,2021-22,74,1171.8,288,458,2,9,102,146,163,333,496,42,22,81,98,181,680,2022,34.0
201580,JaVale McGee,2022-23,42,354.55,80,125,2,5,24,41,30,77,107,11,4,26,36,54,186,2023,35.0
201580,JaVale McGee,2023-24,46,339.3666666666667,79,132,1,7,26,45,42,84,126,17,14,20,34,46,185,2024,36.0
201583,Ryan Anderson,2017-18,66,1725.3833333333332,207,480,131,339,72,93,94,237,331,60,24,21,42,126,617,2018,29.0
201583,Ryan Anderson,2018-19,25,321.2833333333333,21,69,9,40,12,16,18,36,54,19,4,1,14,25,63,2019,30.0
201583,Ryan Anderson,2019-20,2,13.966666666666669,2,7,1,5,0,0,0,7,7,2,1,0,1,1,5,2020,31.0
201584,Courtney Lee,2017-18,76,2309.983333333333,343,755,113,278,114,124,30,194,224,180,80,17,84,109,913,2018,32.0
201584,Courtney Lee,2018-19,34,428.25,53,129,16,55,14,21,9,45,54,37,21,3,14,32,136,2019,33.0
201584,Courtney Lee,2019-20,24,345.48333333333335,40,82,21,47,6,7,7,25,32,12,18,6,11,33,107,2020,34.0
201585,Kosta Koufos,2017-18,71,1391.0833333333333,222,389,0,0,33,74,149,323,472,87,47,32,49,146,477,2018,28.0
201585,Kosta Koufos,2018-19,42,501.56666666666666,73,153,0,0,10,24,52,125,177,36,15,18,27,68,156,2019,29.0
201586,Serge Ibaka,2017-18,76,2093.2166666666667,379,784,107,297,94,118,78,400,478,62,29,99,90,209,959,2018,28.0
201586,Serge Ibaka,2018-19,74,2010.3333333333333,464,877,49,169,135,177,156,445,601,99,29,103,114,211,1112,2019,29.0
201586,Serge Ibaka,2019-20,55,1484.6666666666667,343,670,70,182,89,124,114,338,452,77,28,46,109,153,845,2020,30.0
201586,Serge Ibaka,2020-21,41,954.6666666666666,186,365,39,115,43,53,73,202,275,74,9,47,44,76,454,2021,31.0
201586,Serge Ibaka,2021-22,54,877.6333333333333,148,296,37,99,32,44,62,188,250,49,11,33,43,102,365,2022,32.0
201586,Serge Ibaka,2022-23,16,185.35,26,54,6,18,8,13,15,29,44,4,2,7,11,23,66,2023,33.0
201587,Nicolas Batum,2017-18,64,1980.8333333333333,270,650,92,274,108,130,57,249,306,349,65,23,131,72,740,2018,29.0
201587,Nicolas Batum,2018-19,75,2354.0333333333333,253,562,116,298,77,89,71,319,390,247,71,43,117,140,699,2019,30.0
201587,Nicolas Batum,2019-20,22,504.9833333333333,28,81,14,49,9,10,25,75,100,66,17,8,22,41,79,2020,31.0
201587,Nicolas Batum,2020-21,67,1834.8166666666666,191,412,110,272,48,58,50,266,316,148,69,37,53,102,540,2021,32.0
201587,Nicolas Batum,2021-22,59,1462.6166666666668,179,387,108,270,25,38,29,225,254,100,58,42,40,80,491,2022,33.0
201587,Nicolas Batum,2022-23,78,1709.5666666666666,160,381,124,317,34,48,62,237,299,121,54,44,50,149,478,2023,34.0
201587,Nicolas Batum,2023-24,60,1529.6166666666668,116,256,73,185,15,21,70,178,248,128,48,38,40,109,320,2024,35.0
201588,George Hill,2017-18,67,1812.1166666666668,236,513,85,205,110,140,42,139,181,186,61,27,88,128,667,2018,31.0
201588,George Hill,2018-19,60,1302.2666666666667,170,376,48,153,70,85,39,109,148,135,52,8,51,102,458,2019,32.0
201588,George Hill,2019-20,59,1271.2333333333333,194,376,81,176,85,101,50,127,177,180,47,5,57,84,554,2020,33.0
201588,George Hill,2020-21,30,671.6166666666667,95,197,31,80,40,50,16,45,61,73,23,5,31,31,261,2021,34.0
201588,George Hill,2021-22,54,1253.2166666666667,118,275,41,134,57,62,38,117,155,120,42,6,41,70,334,2022,35.0
201588,George Hill,2022-23,46,833.3333333333334,78,166,34,95,42,55,15,70,85,110,26,6,34,55,232,2023,36.0
201589,Darrell Arthur,2017-18,19,140.78333333333333,22,47,8,23,2,3,3,12,15,9,8,3,15,22,54,2018,29.0
201596,Mario Chalmers,2017-18,66,1421.3833333333332,168,443,53,191,118,138,13,144,157,197,79,14,117,179,507,2018,31.0
201599,DeAndre Jordan,2017-18,77,2423.483333333333,373,578,0,0,181,312,329,842,1171,117,39,70,137,203,927,2018,29.0
201599,DeAndre Jordan,2018-19,69,2047.2166666666667,286,446,0,0,186,264,225,677,902,156,42,73,153,167,758,2019,30.0
201599,DeAndre Jordan,2019-20,56,1234.15,191,287,0,0,83,122,141,420,561,105,18,52,74,114,465,2020,31.0
201599,DeAndre Jordan,2020-21,57,1245.9833333333333,190,249,0,1,46,92,117,310,427,93,17,65,85,116,426,2021,32.0
201599,DeAndre Jordan,2021-22,48,622.4166666666666,92,143,0,0,22,40,83,181,264,21,12,35,37,71,206,2022,33.0
201599,DeAndre Jordan,2022-23,39,585.8666666666667,88,115,1,1,22,48,52,150,202,34,12,23,48,71,199,2023,34.0
201599,DeAndre Jordan,2023-24,36,395.73333333333335,58,93,0,0,26,53,54,103,157,26,6,16,23,56,142,2024,35.0
201600,Omer Asik,2017-18,18,182.13333333333333,9,22,0,0,4,13,9,38,47,3,2,4,9,20,22,2018,31.0
201609,Goran Dragic,2017-18,75,2377.5666666666666,484,1075,111,300,217,271,54,252,306,359,63,12,166,180,1296,2018,31.0
201609,Goran Dragic,2018-19,36,990.5333333333333,179,433,57,164,79,101,20,91,111,174,30,5,71,81,494,2019,32.0
201609,Goran Dragic,2019-20,59,1662.9166666666667,319,724,124,338,191,246,29,158,187,301,40,10,144,124,953,2020,33.0
201609,Goran Dragic,2020-21,50,1336.5,240,555,91,244,101,122,25,144,169,219,33,8,118,113,672,2021,34.0
201609,Goran Dragic,2021-22,21,497.5,57,151,16,63,27,33,13,52,65,86,19,4,34,45,157,2022,35.0
201609,Goran Dragic,2022-23,58,870.0500000000001,141,335,52,145,31,45,16,65,81,151,13,4,63,65,365,2023,36.0
201628,Bobby Brown,2017-18,20,114.93333333333334,19,58,11,40,1,2,0,7,7,11,4,0,9,6,50,2018,33.0
201933,Blake Griffin,2017-18,58,1969.8333333333333,436,996,111,322,259,330,73,355,428,334,40,18,165,139,1242,2018,28.0
201933,Blake Griffin,2018-19,75,2622.3333333333335,619,1341,189,522,414,550,100,465,565,402,52,28,253,199,1841,2019,29.0
201933,Blake Griffin,2019-20,18,512.2833333333333,88,250,27,111,76,98,17,67,84,59,7,7,40,27,279,2020,30.0
201933,Blake Griffin,2020-21,46,1186.6333333333334,174,411,70,205,87,117,35,190,225,140,32,15,62,111,505,2021,31.0
201933,Blake Griffin,2021-22,56,958.1,133,313,38,145,55,76,60,168,228,105,27,14,31,95,359,2022,32.0
201933,Blake Griffin,2022-23,41,568.9,63,130,23,66,21,32,47,108,155,61,14,9,22,75,170,2023,33.0
201935,James Harden,2017-18,72,2550.8166666666666,651,1449,265,722,624,727,41,348,389,630,126,50,315,169,2191,2018,28.0
201935,James Harden,2018-19,78,2866.733333333333,843,1909,378,1028,754,858,66,452,518,586,158,58,387,244,2818,2019,29.0
201935,James Harden,2019-20,68,2482.55,672,1514,299,843,692,800,70,376,446,512,125,60,308,227,2335,2020,30.0
201935,James Harden,2020-21,44,1608.8666666666668,342,734,121,334,278,323,35,313,348,475,53,33,177,99,1083,2021,31.0
201935,James Harden,2021-22,65,2419.733333333333,407,992,148,448,470,536,55,445,500,667,82,36,284,153,1432,2022,32.0
201935,James Harden,2022-23,58,2135.0333333333333,371,842,161,418,313,361,40,314,354,618,71,31,195,112,1216,2023,33.0
201935,James Harden,2023-24,72,2469.7333333333336,352,822,186,488,302,344,34,335,369,614,77,57,185,127,1192,2024,34.0
201936,Tyreke Evans,2017-18,52,1607.2,366,809,114,286,164,209,44,221,265,269,57,17,117,96,1010,2018,28.0
201936,Tyreke Evans,2018-19,69,1402.0,257,660,77,216,115,160,33,168,201,166,58,18,118,117,706,2019,29.0
201937,Ricky Rubio,2017-18,77,2254.4333333333334,346,827,96,273,220,254,44,307,351,410,121,11,207,206,1008,2018,27.0
201937,Ricky Rubio,2018-19,68,1898.9666666666667,295,730,79,254,195,228,33,210,243,416,91,10,180,180,864,2019,28.0
201937,Ricky Rubio,2019-20,65,2016.3833333333334,287,692,78,216,195,226,46,258,304,570,94,11,173,167,847,2020,29.0
201937,Ricky Rubio,2020-21,68,1771.6,193,498,66,214,130,150,28,195,223,433,98,4,111,139,582,2021,30.0
201937,Ricky Rubio,2021-22,34,970.15,149,411,59,174,88,103,15,126,141,225,49,7,90,75,445,2022,31.0
201937,Ricky Rubio,2022-23,33,566.05,61,178,21,82,28,35,9,61,70,115,26,6,31,51,171,2023,32.0
201939,Stephen Curry,2017-18,51,1630.8166666666666,428,864,212,501,278,302,36,225,261,310,80,8,153,114,1346,2018,29.0
201939,Stephen Curry,2018-19,69,2331.2166666666667,632,1340,354,810,263,287,45,324,369,361,92,25,192,166,1881,2019,30.0
201939,Stephen Curry,2019-20,5,139.31666666666666,33,82,12,49,26,26,4,22,26,33,5,2,16,11,104,2020,31.0
201939,Stephen Curry,2020-21,63,2151.5166666666664,658,1365,337,801,362,395,29,316,345,363,77,8,213,119,2015,2021,32.0
201939,Stephen Curry,2021-22,64,2211.1666666666665,535,1224,285,750,275,298,34,301,335,404,85,23,206,130,1630,2022,33.0
201939,Stephen Curry,2022-23,56,1941.1666666666667,559,1133,273,639,257,281,39,302,341,352,52,20,179,117,1648,2023,34.0
201939,Stephen Curry,2023-24,74,2421.6,650,1445,357,876,299,324,37,293,330,379,54,28,210,117,1956,2024,35.0
201942,DeMar DeRozan,2017-18,80,2711.733333333333,645,1413,89,287,461,559,59,256,315,417,85,22,175,151,1840,2018,28.0
201942,DeMar DeRozan,2018-19,77,2688.1666666666665,631,1313,7,45,366,441,54,408,462,475,86,36,199,177,1635,2019,29.0
201942,DeMar DeRozan,2019-20,68,2316.2833333333333,557,1049,9,35,381,451,44,331,375,380,70,20,164,180,1504,2020,30.0
201942,DeMar DeRozan,2020-21,61,2056.4666666666667,455,920,19,74,387,440,40,219,259,422,56,15,119,128,1316,2021,31.0
201942,DeMar DeRozan,2021-22,76,2742.9666666666667,774,1535,50,142,520,593,56,336,392,374,68,24,181,178,2118,2022,32.0
201942,DeMar DeRozan,2022-23,74,2681.5833333333335,657,1303,46,142,456,523,34,309,343,377,83,36,153,186,1816,2023,33.0
201942,DeMar DeRozan,2023-24,79,2988.6,650,1355,75,225,522,612,43,297,340,421,90,45,135,161,1897,2024,34.0
201943,Brandon Jennings,2017-18,14,205.15,27,72,9,33,10,10,5,26,31,44,6,4,18,11,73,2018,28.0
201949,James Johnson,2017-18,73,1943.3166666666666,309,614,57,185,113,162,61,297,358,280,70,51,141,192,788,2018,30.0
201949,James Johnson,2018-19,55,1163.8333333333333,164,379,50,149,50,70,22,154,176,135,35,27,74,114,428,2019,31.0
201949,James Johnson,2019-20,32,619.5666666666666,103,215,33,91,31,48,25,93,118,74,25,32,48,80,270,2020,32.0
201949,James Johnson,2020-21,51,1042.9833333333333,146,327,31,120,45,76,32,145,177,98,42,42,55,120,368,2021,33.0
201949,James Johnson,2021-22,62,1191.25,144,307,23,85,29,55,51,164,215,130,30,34,48,162,340,2022,34.0
201949,James Johnson,2022-23,18,162.36666666666667,22,49,3,15,4,8,4,26,30,15,7,6,8,32,51,2023,35.0
201949,James Johnson,2023-24,9,47.2,3,10,0,2,2,2,1,3,4,8,5,1,5,9,8,2024,36.0
201950,Jrue Holiday,2017-18,81,2926.8,615,1244,120,356,187,238,62,303,365,486,123,64,213,201,1537,2018,27.0
201950,Jrue Holiday,2018-19,67,2401.95,547,1159,118,363,208,271,75,259,334,518,109,54,210,148,1420,2019,28.0
201950,Jrue Holiday,2019-20,61,2116.8,458,1006,122,346,129,182,77,216,293,408,99,48,184,145,1167,2020,29.0
201950,Jrue Holiday,2020-21,59,1906.7833333333333,414,823,111,283,107,136,73,195,268,357,96,37,127,98,1046,2021,30.0
201950,Jrue Holiday,2021-22,67,2207.45,478,954,132,321,137,180,69,232,301,457,108,29,183,133,1225,2022,31.0
201950,Jrue Holiday,2022-23,67,2182.5333333333333,490,1023,158,411,152,177,79,262,341,495,79,25,197,116,1290,2023,32.0
201950,Jrue Holiday,2023-24,69,2263.2833333333333,331,689,138,322,60,72,84,289,373,333,61,53,124,108,860,2024,33.0
201952,Jeff Teague,2017-18,70,2311.3,354,794,84,228,202,239,24,185,209,492,102,23,177,171,994,2018,29.0
201952,Jeff Teague,2018-19,42,1264.05,176,416,35,105,123,153,16,90,106,343,43,18,97,90,510,2019,30.0
201952,Jeff Teague,2019-20,59,1464.2666666666667,213,489,43,117,172,197,27,115,142,308,44,19,116,106,641,2020,31.0
201952,Jeff Teague,2020-21,55,950.1333333333333,123,284,36,82,89,105,15,73,88,132,34,12,64,56,371,2021,32.0
201954,Darren Collison,2017-18,69,2018.35,316,638,96,205,127,144,37,141,178,368,92,15,86,122,855,2018,30.0
201954,Darren Collison,2018-19,76,2143.15,308,659,79,194,158,190,36,196,232,459,110,9,125,138,853,2019,31.0
201954,Darren Collison,2021-22,3,37.16666666666667,2,7,0,3,0,0,0,4,4,2,1,0,1,5,4,2022,34.0
201956,Omri Casspi,2017-18,53,741.5666666666666,120,207,10,22,50,69,30,170,200,51,18,19,37,71,300,2018,29.0
201956,Omri Casspi,2018-19,36,520.45,86,161,15,43,39,58,17,98,115,26,20,9,23,35,226,2019,30.0
201959,Taj Gibson,2017-18,82,2726.4,425,737,7,35,142,185,194,390,584,99,62,59,89,218,999,2018,32.0
201959,Taj Gibson,2018-19,70,1686.4,304,537,11,34,134,177,172,286,458,84,53,39,73,186,753,2019,33.0
201959,Taj Gibson,2019-20,62,1025.1666666666667,167,286,4,14,41,56,111,156,267,52,27,30,47,122,379,2020,34.0
201959,Taj Gibson,2020-21,45,935.7166666666667,99,158,3,15,40,55,99,151,250,36,31,49,22,99,241,2021,35.0
201959,Taj Gibson,2021-22,52,945.7333333333333,86,166,15,38,42,52,88,141,229,32,22,40,27,137,229,2022,36.0
201959,Taj Gibson,2022-23,49,480.4666666666667,65,125,8,24,30,42,32,61,93,34,15,12,26,84,168,2023,37.0
201959,Taj Gibson,2023-24,20,204.48333333333335,15,37,2,10,2,2,12,25,37,11,3,7,5,31,34,2024,38.0
201960,DeMarre Carroll,2017-18,73,2179.7666666666664,325,785,145,391,188,246,105,374,479,147,59,30,103,165,983,2018,31.0
201960,DeMarre Carroll,2018-19,67,1703.45,227,575,106,310,184,242,68,281,349,85,31,10,73,114,744,2019,32.0
201960,DeMarre Carroll,2019-20,24,289.8666666666667,25,66,8,33,29,42,12,43,55,25,8,5,17,32,87,2020,33.0
201961,Wayne Ellington,2017-18,77,2041.2166666666667,285,700,227,579,67,78,23,195,218,79,53,8,52,94,864,2018,30.0
201961,Wayne Ellington,2018-19,53,1296.8333333333333,184,457,138,372,39,49,14,93,107,72,54,6,40,92,545,2019,31.0
201961,Wayne Ellington,2019-20,36,558.3833333333333,61,174,50,143,11,13,4,61,65,44,13,4,18,41,183,2020,32.0
201961,Wayne Ellington,2020-21,46,1011.8666666666667,149,338,116,275,28,35,12,73,85,67,18,9,33,59,442,2021,33.0
201961,Wayne Ellington,2021-22,43,810.2333333333333,98,237,82,211,9,11,10,67,77,30,23,5,19,42,287,2022,34.0
201967,Dante Cunningham,2017-18,73,1561.9666666666667,164,364,58,168,31,52,78,220,298,48,39,30,33,111,417,2018,30.0
201967,Dante Cunningham,2018-19,64,928.4666666666667,75,158,30,65,14,18,48,140,188,50,27,13,22,71,194,2019,31.0
201973,Jonas Jerebko,2017-18,74,1133.5166666666667,159,341,65,157,46,57,53,193,246,42,24,12,27,127,429,2018,30.0
201973,Jonas Jerebko,2018-19,73,1217.9666666666667,163,355,69,188,64,80,72,216,288,96,27,18,43,137,459,2019,31.0
201975,Jodie Meeks,2017-18,77,1118.7166666666667,157,393,72,210,101,117,15,111,126,70,29,4,37,55,487,2018,30.0
201975,Jodie Meeks,2018-19,8,104.03333333333333,21,39,8,18,1,1,1,11,12,8,1,1,2,5,51,2019,31.0
201976,Patrick Beverley,2017-18,11,333.5333333333333,48,119,24,60,14,17,16,29,45,32,19,5,25,34,134,2018,29.0
201976,Patrick Beverley,2018-19,78,2137.2833333333333,194,477,112,282,96,123,76,312,388,300,67,43,85,265,596,2019,30.0
201976,Patrick Beverley,2019-20,51,1341.7166666666667,147,341,80,206,31,47,57,209,266,183,54,25,66,156,405,2020,31.0
201976,Patrick Beverley,2020-21,37,832.5,93,220,56,141,36,45,29,90,119,76,29,28,34,108,278,2021,32.0
201976,Patrick Beverley,2021-22,58,1475.7833333333333,177,436,83,242,96,133,62,178,240,268,67,52,73,174,533,2022,33.0
201976,Patrick Beverley,2022-23,67,1816.5666666666666,144,360,80,239,47,65,44,203,247,194,63,41,60,187,415,2023,34.0
